post,responseid,duplicated,age,genderselectedchoice,raceblackafricanamerican,raceasianasianamerican,racehispaniclatinx,racenativeamericanindigenous,racenativehawaiianpacificislande,racemultiracial,racewhite,raceother,grade,primarylanguagespokenathome,program,fellow,school,whatschooldoyounormallyattendoth,q1like,q1fun,q1bored,q1todo,q2interested,q2talkupset,q2help,q2listen,q3close,q3support,q3friends,workdone,tryharderinschool,dobetterinschool,enjoyschoolmore,moreconfident_college,explorecollegeoptions,explorecareer,buildrelationships,identifycaringadult,caringadultlisten,q4learn,q4grades,q4useful,q4well,q4important,q5listen,q5important,q5raceknow,q5racelike,q6part,q6care,q6happy,q6fun,q6enjoy,q7doolder,q7college,q7interests,q7goals,q8courses,q8activities,q8financial,q8chances,q9successful,q9graduate,q9college,male,EmotionalEngagement,CognitiveEngagement,q1boredreverse,TEPPSProgEng,TEPPSProgAdult,TEPPSProgramSafety,PYDNhood,PYDDiversity,AdultPlanning,AdultAcademic,AnticipateHappen,dup,MPF: Youth Tracker,Time Served for this Reporting Period (minutes),Student Status (Active),Student Status (No student contact this reporting period),Student Status (Student no longer with the program)
1,R_3suWiGknVcIpyqi,TRUE,8,1,0,0,0,0,0,0,1,,13,20,708,1,,,4,4,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,5,5,5,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,1,4,4,4,4,4,12,5,5,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_3smrkGlpzKRXvZh,FALSE,8,1,0,0,0,0,0,0,0,,13,Portuguese ,708,1,,,4,4,1,4,4,4,4,4,4,4,3,,,,,,,,,,,3,3,3,3,3,4,3,3,5,4,4,4,4,4,2,2,2,2,2,1,1,2,1,3,2,1,4,3,4,4,4,11,4,4,2,2,2,0,MetroWest College Planning Center,95890,339,56,332
0,R_1I3OS13jxjg9LH5,FALSE,8,2,0,0,0,0,0,0,1,,13,English ,708,0,,,3,2,3,2,3,2,3,4,3,3,3,,,,,,,,,,,4,3,3,3,3,3,3,4,5,4,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,0,4,3,2,2,3,9,3,5,3,3,3,0,MetroWest College Planning Center,95890,339,56,332
0,R_2X7r8B4Q3L3wgG1,FALSE,9,1,0,0,0,0,0,0,0,1,13,English,708,0,,,2,2,3,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,2,2,2,4,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,6,4,3,2,2,2,0,MetroWest College Planning Center,95890,339,56,332
0,R_9QB9S78EETSQ1Pz,FALSE,8,2,0,0,0,0,0,0,0,,13,Portugese,708,0,,,3,4,2,3,3,3,3,3,3,3,3,,,,,,,,,,,3,3,3,3,3,3,3,4,4,4,2,4,4,2,3,3,2,2,2,2,3,3,2,2,3,0,3,3,3,3,3,9,3,4,3,3,2,0,MetroWest College Planning Center,95890,339,56,332
0,R_2ZDqTpeUnlwOR6p,FALSE,9,1,0,0,0,0,0,0,0,,13,Portuguese ,708,1,,,4,4,1,4,4,4,4,4,4,4,3,,,,,,,,,,,3,3,3,3,3,3,3,3,5,4,4,4,4,4,2,2,2,2,1,1,1,2,2,3,2,1,4,3,4,4,4,11,3,4,2,1,2,0,MetroWest College Planning Center,95890,339,56,332
0,R_tR7ejfOD5ttR7ZT,FALSE,8,1,0,0,0,0,0,0,0,,13,portuguese,708,1,,,4,4,1,3,4,3,3,4,4,4,3,,,,,,,,,,,3,3,3,3,4,3,4,4,4,5,5,5,5,5,3,3,2,2,2,2,3,3,1,3,2,1,5,3,4,4,4,11,4,4,3,3,2,0,MetroWest College Planning Center,95890,339,56,332
1,R_ZCcO8psAKxKMZA5,TRUE,9,2,1,0,0,0,0,0,0,,13,20,704,1,,,3,3,2,3,3,3,3,3,1,1,4,1,1,1,1,7,1,1,7,8,7,4,4,4,4,4,3,1,4,3,4,4,4,4,4,3,1,3,3,3,3,3,3,1,3,3,0,4,4,3,3,3,6,2,4,3,3,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_1Crw0Y4pMgor9kv,FALSE,8,2,0,0,0,0,0,0,0,1,13,12,704,1,,,4,4,1,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,0,5,4,4,4,4,12,4,4,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_1gi38Z4VPFym2Tr,TRUE,9,2,1,0,0,0,0,0,0,,13,20,704,1,,,4,4,1,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,5,5,4,5,2,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,0,3,4,4,4,4,12,5,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_2SIhDu7hEYKWJqX,TRUE,8,2,0,1,0,0,0,0,0,,12,English and Khmer,704,1,,,3,3,2,3,3,3,3,3,3,3,2,,,,,,,,,,,3,3,2,2,3,1,2,2,4,1,2,4,2,4,3,3,2,2,1,2,1,1,2,3,2,0,2,3,3,3,3,8,2,3,3,1,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_2yrueIuktco5V6O,TRUE,8,2,0,1,0,0,0,0,0,,12,20,704,1,,,3,3,3,3,3,3,3,3,3,3,2,7,4,7,1,7,7,7,7,4,7,3,2,,4,3,2,1,3,3,2,4,4,2,4,3,3,2,2,1,2,2,3,1,3,2,0,3,,2,3,3,8,2,3,3,2,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_1pFCLOcqUjyYFMj,TRUE,8,2,1,0,0,0,0,0,0,,12,20,704,1,,,4,3,2,4,4,4,3,4,4,4,4,7,7,8,7,8,8,8,7,7,7,4,4,3,4,4,3,3,4,5,2,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,0,3,4,3,4,4,12,3,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_1Nm3SBSvc5Dj5Gq,TRUE,9,2,0,0,0,0,0,0,0,,13,Spanish,704,1,,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,3,3,3,3,3,3,4,4,4,5,4,4,3,3,3,3,2,2,3,2,2,3,2,0,4,3,4,4,4,12,3,4,3,2,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_2Qnwncm0g38u5uL,TRUE,10,2,0,0,0,0,0,0,0,,13,30,704,0,,,4,3,1,4,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,5,4,4,4,4,4,2,3,3,3,2,2,2,3,2,3,3,0,4,3,4,4,3,9,3,4,3,2,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_3nABBlXETS4cAsZ,TRUE,8,2,0,0,0,0,0,0,0,,13,spanish,704,1,,,4,4,1,4,4,4,4,4,4,4,2,,,,,,,,,,,4,4,3,3,4,4,3,3,5,4,4,4,4,5,3,3,3,3,3,3,3,2,3,3,3,0,4,4,4,4,4,10,4,4,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_2PzG9yVHPigBUVs,TRUE,8,2,0,0,0,0,0,0,0,,13,30,704,1,,,4,4,1,4,4,4,4,4,4,4,3,7,8,7,7,8,8,8,7,7,7,4,4,4,4,4,5,3,4,5,4,5,5,4,4,3,1,3,3,3,3,3,3,3,3,3,0,5,4,4,4,4,11,4,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_23ZUMr5d9zUtsyn,FALSE,9,2,1,0,0,0,0,0,0,,13,Spanish,704,1,,,3,3,2,3,4,4,4,4,3,3,4,,,,,,,,,,,3,4,2,3,4,2,2,5,5,4,2,2,1,1,3,3,3,3,2,2,3,3,2,3,3,0,3,3,3,3,4,10,2,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_1j9TA8ZMQB44kv2,FALSE,8,2,0,0,0,0,0,0,0,,13,30,704,1,,,3,3,1,3,4,4,4,4,4,4,3,7,4,4,4,7,7,4,7,8,8,4,4,3,4,4,3,4,5,5,4,4,4,4,4,3,3,3,2,2,2,2,2,3,3,3,0,4,4,4,3,4,11,4,5,3,2,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_3qwmkZFCtFMqhZz,FALSE,8,2,0,0,0,0,0,0,0,,13,Spanish,704,1,,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,3,4,3,5,4,5,5,4,4,3,3,2,3,3,2,2,2,2,3,3,0,5,4,4,4,4,12,4,4,3,2,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_1PZ6ViibPpzJfGk,TRUE,7,2,1,0,0,0,0,0,0,,12,English,704,1,,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,3,4,4,5,5,5,5,5,5,2,3,2,2,3,3,2,3,3,3,3,0,5,4,4,4,4,12,4,5,2,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_3PCb1gfuwfoJl4e,TRUE,7,2,1,0,0,0,0,0,0,,12,36,704,1,,,4,4,1,4,3,4,4,4,4,4,3,7,7,7,7,8,8,8,8,8,8,4,3,3,4,4,4,4,3,5,5,4,4,4,5,2,2,3,2,3,3,2,3,2,3,3,0,4,4,4,4,4,11,4,4,2,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_2agxqunFslKoeXg,FALSE,10,2,1,0,0,0,0,0,0,,13,20,704,1,,,4,4,1,4,4,4,4,4,4,4,4,7,8,8,8,8,8,8,7,8,8,4,4,4,4,4,3,3,5,5,5,5,5,2,4,3,1,3,3,3,3,3,3,2,3,3,0,5,4,4,4,4,12,3,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_1P5UDMWeUVl3zG8,FALSE,7,2,0,0,0,0,0,0,0,,12,Spanish,704,1,,,4,3,1,3,4,3,3,4,2,2,2,,,,,,,,,,,4,4,2,3,3,3,3,4,5,4,4,4,2,4,2,3,2,3,1,3,2,2,2,3,3,0,4,3,4,4,4,6,3,5,3,2,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_31H5SUYULxYGrv3,TRUE,7,2,0,0,0,0,0,0,1,,12,English,704,1,,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,3,3,3,3,3,2,2,4,4,4,4,4,4,4,2,2,2,3,3,3,2,2,2,3,2,0,4,3,4,4,4,12,2,4,2,3,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_DeLswglPDGXDRWp,TRUE,7,2,0,0,0,0,0,0,1,,12,20,704,1,,,4,4,1,4,4,4,4,4,4,4,4,8,8,8,7,7,8,8,8,8,8,3,3,3,3,3,3,3,4,4,4,4,2,2,4,2,3,3,3,2,2,3,2,2,2,2,0,3,3,4,4,4,12,3,4,3,2,2,0,Girls Inc. of Lynn,116800,341,22,12
0,R_1KqzoPjRl2PRSkZ,TRUE,9,2,0,0,0,0,0,0,0,,13,Spanish,704,1,,,3,3,1,3,4,4,4,4,3,3,4,,,,,,,,,,,3,4,2,4,4,3,3,3,5,5,5,5,5,5,3,3,3,3,2,3,2,2,2,3,3,0,5,3,4,3,4,10,3,4,3,2,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_3I9ladOAPuRa07y,TRUE,9,2,0,0,0,0,0,0,0,,13,30,704,1,,,2,2,3,2,3,2,3,3,2,3,1,1,1,1,1,1,7,1,1,1,1,3,3,1,3,3,3,2,3,3,2,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,3,3,2,2,3,6,3,3,2,2,2,0,Girls Inc. of Lynn,116800,341,22,12
0,R_22KukrGhU7vSt0R,FALSE,9,2,1,0,0,0,0,0,0,,13,english,704,1,,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,0,5,4,4,4,4,12,5,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_1P63AcqLGtd9M1Q,TRUE,8,2,1,0,0,0,0,0,0,,12,20,704,1,,,4,4,2,3,4,3,4,4,4,4,4,7,8,7,7,8,8,8,8,8,7,4,4,3,3,3,2,3,4,5,4,5,4,4,4,3,3,2,3,2,3,2,3,3,3,3,0,4,3,3,4,4,12,3,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_31sFJsFXwWOnx3f,TRUE,9,2,1,0,0,0,0,0,0,,13,English,704,1,,,4,4,2,3,3,3,3,4,4,4,3,,,,,,,,,,,3,3,2,3,3,3,1,3,5,2,4,4,1,4,2,3,2,3,2,3,3,3,1,3,2,0,3,3,3,4,3,11,2,4,3,3,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_sihKujkVplSrMNH,TRUE,9,2,1,0,0,0,0,0,0,,13,20,704,1,,,4,4,2,3,4,4,4,4,3,3,2,7,8,7,7,8,8,7,7,7,7,4,3,2,3,2,2,1,3,5,2,4,4,2,4,3,3,2,3,3,2,3,3,1,3,2,0,3,3,3,4,4,8,2,4,3,3,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_R9tYVk2nqt0HLrz,TRUE,9,2,1,0,0,0,0,0,0,,13,20,704,1,,,4,3,1,4,4,4,4,4,4,4,4,7,7,7,8,8,8,7,8,8,8,3,3,2,4,4,2,2,5,5,2,4,2,1,4,3,3,3,3,2,3,3,3,3,3,2,0,3,3,4,4,4,12,2,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_32L0pjOZ1Vt7Hrn,TRUE,8,2,0,1,0,0,0,0,0,,12,English,704,1,,,4,4,1,4,3,3,4,4,3,3,3,,,,,,,,,,,4,4,4,4,4,2,2,2,4,4,4,4,4,4,3,1,2,2,3,3,2,3,2,3,2,0,4,4,4,4,4,9,2,3,2,3,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_3kmEQ0Jdi7YHere,TRUE,8,2,0,1,0,0,0,0,0,,12,20,704,1,,,3,4,2,3,4,3,4,4,3,3,4,7,8,7,7,7,7,7,7,8,8,3,4,2,3,2,2,1,2,4,4,4,4,2,5,2,3,2,2,2,2,2,2,2,3,2,0,4,3,3,3,4,10,2,3,2,2,2,0,Girls Inc. of Lynn,116800,341,22,12
0,R_1HpP4xLwrymT0C5,FALSE,8,2,1,0,0,0,0,0,0,,13,english ,704,1,,,4,4,2,3,4,4,3,4,3,3,4,,,,,,,,,,,3,3,3,3,4,2,3,3,5,4,4,2,2,2,3,3,3,3,3,3,3,3,2,3,3,0,3,3,3,4,4,10,3,4,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_2RXhgY1JTq5tUoL,TRUE,8,2,1,0,0,0,0,0,0,,13,English,704,1,,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,0,4,4,4,4,4,12,4,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_2VIaUXrJyeeVppz,TRUE,9,2,1,0,0,0,0,0,0,,13,20,704,1,,,4,4,1,4,4,4,4,4,4,4,3,8,8,8,7,7,8,8,8,8,8,4,4,4,4,4,5,5,5,5,4,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,0,4,4,4,4,4,11,5,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_xlSkDsb3SpZxnGN,TRUE,8,2,0,0,0,0,0,0,0,,13,Spanish,704,1,,,4,4,1,4,4,4,4,4,4,4,3,,,,,,,,,,,3,4,3,4,4,4,4,4,4,4,5,5,4,4,3,3,2,3,3,3,3,3,2,3,3,0,5,4,4,4,4,11,4,4,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_Oj3EEwuZEmO0eT7,TRUE,9,2,0,0,0,0,0,0,0,,13,30,704,1,,,4,4,1,4,4,4,4,4,4,4,4,7,7,7,7,8,8,7,8,8,8,4,4,3,4,4,4,4,5,5,5,4,5,4,4,3,3,2,3,2,3,3,3,3,3,3,0,5,4,4,4,4,12,4,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_1f2d5mX0E2v9BB3,TRUE,7,2,0,0,0,0,0,0,1,,12,20,704,1,,,4,4,1,4,4,4,4,4,4,4,4,7,7,7,7,8,8,8,7,7,7,3,4,3,4,3,4,4,3,5,4,4,4,4,4,2,1,1,1,2,2,2,2,2,3,3,0,4,3,4,4,4,12,4,4,1,2,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_ezYa9bZtA9eNmCt,TRUE,7,2,1,0,0,0,0,0,0,,12,English,704,1,,,4,4,1,3,3,3,3,4,4,4,4,,,,,,,,,,,3,3,3,4,4,2,2,4,4,5,4,4,4,4,2,3,2,2,2,2,2,2,3,3,3,0,4,3,4,4,3,12,2,4,2,2,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_sp9e5r7qgc4MrYJ,TRUE,8,2,1,0,0,0,0,0,0,,13,Spanish ,704,1,,,3,3,2,3,3,1,2,4,3,3,4,,,,,,,,,,,3,3,3,3,4,3,3,4,5,2,4,2,4,4,3,2,2,2,3,2,2,2,3,3,3,0,3,3,3,3,3,10,3,5,2,2,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_3hgPaWNgSeP30Oq,TRUE,8,2,1,0,0,0,0,0,0,,13,30,704,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,Girls Inc. of Lynn,116800,341,22,12
1,R_WjkJQ1486wWST0B,TRUE,9,2,1,0,0,0,0,0,0,,13,20,704,1,,,4,4,2,4,4,4,4,4,4,4,4,7,7,7,4,7,7,7,7,8,8,3,4,3,3,3,1,3,3,5,4,4,4,2,4,2,1,2,2,2,3,3,3,3,3,3,0,4,3,3,4,4,12,2,4,2,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_3EAOnzy9Y43LbzQ,FALSE,8,2,1,0,0,0,0,0,0,,13,english,704,1,,,4,4,2,4,4,4,4,4,2,3,4,,,,,,,,,,,4,4,4,4,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,0,5,4,3,4,4,9,5,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_1M5wlsOrKhmjdEe,TRUE,9,2,0,1,0,0,0,0,0,,13,Bengali,704,1,,,3,3,2,3,3,3,3,3,3,3,3,,,,,,,,,,,3,4,4,3,4,3,3,4,4,4,5,5,4,4,2,2,2,3,2,2,2,3,2,3,3,0,5,4,3,3,3,9,3,4,2,2,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_3MffSPpScWP1clO,TRUE,10,2,0,1,0,0,0,0,0,,13,14,704,1,,,3,3,2,4,4,3,4,4,3,3,3,8,7,7,7,8,8,7,7,8,7,4,3,3,4,4,2,3,3,5,4,2,2,2,4,3,3,3,1,2,1,2,2,2,3,3,0,3,4,3,3,4,9,3,4,3,2,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_sXR6EfKMzLlwqR3,FALSE,8,2,0,0,0,0,0,0,0,,12,30,704,1,,,4,4,1,4,4,4,4,4,4,3,4,8,8,8,8,8,7,8,8,8,8,4,3,2,3,3,4,4,5,5,4,5,4,4,4,3,2,2,2,2,1,2,1,2,3,2,0,4,3,4,4,4,11,4,5,2,2,2,0,Girls Inc. of Lynn,116800,341,22,12
0,R_qymGU7uqk3qCdgZ,TRUE,8,2,1,0,0,0,0,0,0,,13,English,704,1,,,4,4,2,4,4,3,4,4,3,3,4,,,,,,,,,,,2,3,3,4,3,3,3,4,4,5,4,2,2,4,2,2,3,3,3,3,2,3,2,3,3,0,4,3,3,4,4,10,3,4,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_0e1ygLpgp51WoxP,TRUE,8,2,1,0,0,0,0,0,0,,13,20,704,1,,,4,4,2,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,3,4,3,4,4,3,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,2,3,3,0,4,4,3,4,4,12,4,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_2ruQPUhSd4wcUoL,TRUE,9,2,1,0,0,0,0,0,0,,13,English,704,1,,,4,4,2,3,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,5,5,5,5,2,4,4,2,2,3,3,3,3,3,3,3,3,3,3,3,0,3,4,3,4,4,12,5,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_2wF8SZqTSQ9ZAvX,TRUE,10,2,1,0,0,0,0,0,0,,13,20,704,0,,,4,4,1,4,4,4,4,4,3,3,4,7,7,7,4,8,8,7,7,7,7,3,3,3,3,3,3,3,3,3,4,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,0,4,3,4,4,4,10,3,3,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_5zORB9dDzW67KDf,TRUE,9,2,0,1,0,0,0,0,0,,13,Bangla,704,1,,,4,4,2,3,4,4,4,4,4,4,3,,,,,,,,,,,4,4,4,4,4,5,5,5,5,5,5,4,4,5,3,2,3,3,3,3,3,3,3,3,3,0,5,4,3,4,4,11,5,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_ZJEzaOaT1Grr2NP,TRUE,10,2,0,1,0,0,0,0,0,,13,13,704,1,,,4,4,2,4,4,4,4,4,4,4,3,4,4,7,4,8,8,7,7,7,7,4,4,4,4,4,4,5,5,5,5,5,5,4,4,3,1,3,3,2,3,3,3,3,3,3,0,5,4,3,4,4,11,5,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_YWDbvtKIaayCEvf,TRUE,8,2,1,0,0,0,0,0,0,,13,English ,704,1,,,,2,,,2,2,2,2,3,3,3,,,,,,,,,,,2,3,2,2,4,5,4,2,3,4,2,4,4,2,3,3,3,3,1,2,,3,2,2,2,0,3,3,,,2,9,5,3,3,,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_1jPyjr5KIGB9ziw,TRUE,8,2,1,0,0,0,0,0,0,,13,20,704,1,,,3,3,3,3,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,0,4,3,2,3,4,12,4,4,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_2PpdsN7hHSyEGWm,TRUE,8,3,0,0,0,0,0,0,0,,12,spanish and english,704,1,,,3,3,3,3,3,3,3,3,2,3,2,,,,,,,,,,,1,4,2,3,3,2,1,3,4,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,3,2,3,3,7,2,4,2,2,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_21nfP9lus1xeEyB,TRUE,9,2,1,0,0,0,0,0,0,,12,30,704,1,,,4,4,2,3,3,3,3,4,3,3,3,4,4,4,4,4,7,7,7,7,7,2,3,2,3,3,1,1,3,4,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,0,1,3,3,4,3,9,1,4,2,2,2,0,Girls Inc. of Lynn,116800,341,22,12
1,R_rqi1wdLP1PBeynn,TRUE,10,2,1,0,0,0,0,0,0,,13,11,704,1,,,4,4,1,4,3,3,4,4,4,4,4,7,7,7,4,8,8,8,7,7,7,4,4,4,4,4,3,2,3,4,4,4,4,4,4,3,3,3,3,2,2,3,3,2,3,3,0,4,4,4,4,4,12,3,4,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_1HnmEWDS021lhYy,FALSE,8,2,1,0,0,0,0,0,1,,13,spanish,704,1,,,4,4,2,3,4,2,3,4,3,3,4,,,,,,,,,,,4,4,4,4,4,4,4,5,5,5,5,4,4,1,3,3,3,3,3,3,3,2,2,3,3,0,5,4,3,4,3,10,4,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_w6qUP89bNwOxXHP,TRUE,8,2,1,0,0,0,0,0,0,,13,english,704,1,,,4,4,2,3,3,3,3,4,3,3,4,,,,,,,,,,,4,4,3,4,4,3,1,4,2,5,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,0,3,4,3,4,3,10,2,3,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_28FDxNcirlB561t,FALSE,7,2,0,0,0,0,0,0,0,1,13,arabic,704,1,,,4,4,2,3,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,5,5,,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,0,5,4,3,4,4,12,5,,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_Do8JZlxuVOc7K8N,TRUE,8,2,1,0,0,0,0,0,0,,13,english,704,1,,,4,4,1,4,4,4,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,5,5,3,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,0,5,4,4,4,4,12,5,4,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_3Leaxb5wwDu9yMx,TRUE,7,2,1,0,0,0,0,0,0,,12,english,704,1,,,4,4,1,3,4,4,4,4,4,4,4,,,,,,,,,,,4,4,3,4,4,3,5,4,5,4,5,5,4,4,3,3,2,3,3,3,2,3,2,3,3,0,5,4,4,4,4,12,4,5,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_28YZNVUoS7OHECo,TRUE,7,2,0,0,0,0,0,1,0,,12,english,704,1,,,3,3,1,3,4,3,3,4,2,2,4,,,,,,,,,,,4,4,3,4,4,2,2,3,5,4,4,4,4,4,3,3,2,3,2,3,2,3,3,3,3,0,4,4,4,3,4,8,2,4,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
1,R_27KhlgeQhFN5Ia2,TRUE,8,2,1,0,0,0,0,0,1,,12,20,704,1,,,4,4,2,4,4,4,4,4,3,4,4,7,8,8,7,8,8,8,7,8,8,4,4,3,4,4,3,2,4,5,4,4,4,2,2,3,3,2,3,3,2,2,2,2,3,3,0,4,4,3,4,4,11,3,5,3,2,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_1IAg22AkirF7vYh,TRUE,7,2,1,0,0,0,0,0,0,,13,english,704,1,,,3,3,2,3,3,2,3,4,2,2,4,,,,,,,,,,,3,4,3,3,4,3,3,4,4,2,4,4,5,4,3,3,3,3,2,3,1,2,3,3,3,0,3,3,3,3,3,8,3,4,3,2,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_r1m5Fwyx1v9vSBr,TRUE,8,2,1,0,0,0,0,0,0,,13,english,704,1,,,3,4,1,4,4,3,4,4,4,3,4,,,,,,,,,,,3,4,3,4,4,3,4,3,5,2,5,4,1,4,3,3,3,2,3,3,2,2,3,3,2,0,4,4,4,4,4,11,4,4,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
0,R_3plILxZ6WO3rP4W,TRUE,7,2,0,0,0,0,0,0,1,,12,english,704,1,,,4,4,1,3,4,4,4,4,4,4,4,,,,,,,,,,,3,3,2,3,3,1,1,2,5,4,5,4,2,5,2,2,1,2,2,2,2,2,2,3,2,0,4,3,4,4,4,12,1,4,2,2,2,0,Girls Inc. of Lynn,116800,341,22,12
0,R_1hzCPTYrzZgIWbq,TRUE,9,2,1,0,0,0,0,0,0,,13,english,704,1,,,4,4,2,3,3,3,3,3,3,3,3,,,,,,,,,,,4,4,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,0,4,3,3,4,3,9,3,3,3,3,3,0,Girls Inc. of Lynn,116800,341,22,12
